Failure Name,NGA_Link,Station Name,Stage,Debug Snapshot,Group Name,Failure_Id,SightingId,AxonSV Record Viewer,Signatures
fe35f584,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/fe35f584-3a4a-4f2e-9f77-6a19f4052682,ba05wvaw0219,PreBoot,,DefaultFlowBasicTest,fe35f584-3a4a-4f2e-9f77-6a19f4052682,NA,,[]
9002e25e,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/9002e25e-9e95-4cdc-9966-6950e3dcb1b9,ba05wvaw0250,PreBoot,,DefaultFlowBasicTest,9002e25e-9e95-4cdc-9966-6950e3dcb1b9,NA,,[]
acd5900c,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/acd5900c-5d2c-4924-bb4e-4aebf6f9f901,ba05wvaw0239,PreBoot,,DefaultFlowBasicTest,acd5900c-5d2c-4924-bb4e-4aebf6f9f901,NA,,[]
42531441,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/42531441-a80b-4b0e-b3a5-4ad2779f26f2,ba05wvaw0232,Test,46ebf9b6-0cb9-4a28-b97e-59ca53c3b8c5,DefaultFlowBasicTest,42531441-a80b-4b0e-b3a5-4ad2779f26f2,NA,https://axonsv.app.intel.com/apps/record-viewer/46ebf9b6-0cb9-4a28-b97e-59ca53c3b8c5,"['HW.CORR', 'HW', 'HW.ERR', 'HW.CFG.ERR']"
0ea7fb1a,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/0ea7fb1a-5715-419f-b5b1-7d2bbe152f4e,ba05wvaw0290,PostTest,3a73496f-9e9e-4826-8087-f2b41fa59429,DefaultFlowBasicTest,0ea7fb1a-5715-419f-b5b1-7d2bbe152f4e,NA,https://axonsv.app.intel.com/apps/record-viewer/3a73496f-9e9e-4826-8087-f2b41fa59429,"['HW.CORR', 'HW.CFG.ERR', 'HW', 'HW.ERR']"
f33036af,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/f33036af-8807-4b8f-bccb-1285090417c5,ba05wvaw0283,PostTest,8e647216-288a-4198-8105-a9f39094b249,DefaultFlowBasicTest,f33036af-8807-4b8f-bccb-1285090417c5,NA,https://axonsv.app.intel.com/apps/record-viewer/8e647216-288a-4198-8105-a9f39094b249,"['HW.CORR', 'HW.ERR', 'HW.CFG.ERR', 'HW']"
e919f709,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/e919f709-e1de-4a17-bbd4-e97dd664b14e,ba05wvaw0236,PostTest,1c90a20c-3093-4c98-a626-9a5de721a3c5,CI_GNR_D_DF,e919f709-e1de-4a17-bbd4-e97dd664b14e,NA,https://axonsv.app.intel.com/apps/record-viewer/1c90a20c-3093-4c98-a626-9a5de721a3c5,"['HW.CORR', 'HW', 'HW.ERR', 'HW.CFG.ERR']"
57e60099,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/57e60099-d893-4461-bd71-ce0e571995df,ba05wvaw0219,PreBoot,,DefaultFlowBasicTest,57e60099-d893-4461-bd71-ce0e571995df,NA,,[]
e47ed0d9,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/e47ed0d9-9d90-4f65-a4ad-50bc1f8ee7d5,ba05wvaw0241,PostTest,3a22d64f-ee4c-454c-b86f-9c1d86260dd8,DefaultFlowBasicTest,e47ed0d9-9d90-4f65-a4ad-50bc1f8ee7d5,NA,https://axonsv.app.intel.com/apps/record-viewer/3a22d64f-ee4c-454c-b86f-9c1d86260dd8,"['HW.ERR', 'HW', 'HW.CFG.ERR', 'HW.CORR']"
cd5c76e8,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/cd5c76e8-7d0c-42f4-a6e0-8b34a2ab6dab,ba05wvaw0278,PostTest,c34fd6dc-36e6-47dc-96ba-8a4e19cd86b2,CI_GNR_D_DF,cd5c76e8-7d0c-42f4-a6e0-8b34a2ab6dab,NA,https://axonsv.app.intel.com/apps/record-viewer/c34fd6dc-36e6-47dc-96ba-8a4e19cd86b2,"['HW.CORR', 'HW.CFG.ERR', 'HW.ERR', 'HW']"
a2ebe87b,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/a2ebe87b-888b-428b-b5df-6fba84ef6c60,ba05wvaw0290,RebootStation,2972879a-5f47-46e2-94a3-f2dc126df229,DefaultFlowBasicTest,a2ebe87b-888b-428b-b5df-6fba84ef6c60,NA,https://axonsv.app.intel.com/apps/record-viewer/2972879a-5f47-46e2-94a3-f2dc126df229,"['HW.ERR', 'HW', 'HW.CFG.ERR', 'HW.CORR']"
0eb852ab,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/0eb852ab-257c-42f6-9b0b-52df2cad3592,ba05wvaw0283,RebootStation,25b3d8a2-58ad-441a-aa80-840384fb95fa,DefaultFlowBasicTest,0eb852ab-257c-42f6-9b0b-52df2cad3592,NA,https://axonsv.app.intel.com/apps/record-viewer/25b3d8a2-58ad-441a-aa80-840384fb95fa,"['HW.CORR', 'HW.CFG.ERR', 'HW.ERR', 'HW']"
924656b8,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/924656b8-ce2a-45d8-8c07-16af2355a00d,ba05wvaw0244,PostTest,07b86fb2-7213-41f6-86d3-276fd6cb9de3,CI_GNR_D_DF,924656b8-ce2a-45d8-8c07-16af2355a00d,NA,https://axonsv.app.intel.com/apps/record-viewer/07b86fb2-7213-41f6-86d3-276fd6cb9de3,"['HW.CORR', 'HW.ERR', 'HW.CFG.ERR', 'HW']"
dd00ad8c,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/dd00ad8c-32ed-48b5-921f-e55afefe9b61,ba05wvaw0236,RebootStation,7ccc4059-60d8-4b1b-801d-6d4bb1a98a81,CI_GNR_D_DF,dd00ad8c-32ed-48b5-921f-e55afefe9b61,NA,https://axonsv.app.intel.com/apps/record-viewer/7ccc4059-60d8-4b1b-801d-6d4bb1a98a81,"['HW.CORR', 'HW.ERR', 'HW.CFG.ERR', 'HW']"
febdab8c,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/febdab8c-cb73-4cb3-87ec-c88900f0ee51,ba05wvaw0232,Test,8a8afbb3-7eda-4fd5-a41e-aec3abe26331,DefaultFlowBasicTest,febdab8c-cb73-4cb3-87ec-c88900f0ee51,NA,https://axonsv.app.intel.com/apps/record-viewer/8a8afbb3-7eda-4fd5-a41e-aec3abe26331,"['HW.CORR', 'HW.ERR', 'HW.CFG.ERR', 'HW']"
68eb0270,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/68eb0270-8815-4ae6-9dff-3bcafe27a72d,ba05wvaw0244,RebootStation,ca70e64d-65e1-4adf-b467-834aca871f8a,CI_GNR_D_DF,68eb0270-8815-4ae6-9dff-3bcafe27a72d,NA,https://axonsv.app.intel.com/apps/record-viewer/ca70e64d-65e1-4adf-b467-834aca871f8a,"['HW.ERR', 'HW', 'HW.CFG.ERR', 'HW.CORR']"
6c6ce20f,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/6c6ce20f-6384-466c-af23-68dbd6315763,ba05wvaw0239,PostTest,,DefaultFlowBasicTest,6c6ce20f-6384-466c-af23-68dbd6315763,NA,,[]
853fa174,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/853fa174-3a89-4ba7-80d0-d2d74a08000c,ba05wvaw0241,PostTest,f548eee1-6a59-4bf7-b906-17481b972eff,DefaultFlowBasicTest,853fa174-3a89-4ba7-80d0-d2d74a08000c,NA,https://axonsv.app.intel.com/apps/record-viewer/f548eee1-6a59-4bf7-b906-17481b972eff,"['HW.CORR', 'HW', 'HW.ERR', 'HW.CFG.ERR']"
1d1c2c24,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/1d1c2c24-c967-4e00-bf06-5a14517335a1,ba05wvaw0232,PostTest,c968d70d-b6f8-44e1-8238-c7fb4b9314e1,DefaultFlowBasicTest,1d1c2c24-c967-4e00-bf06-5a14517335a1,NA,https://axonsv.app.intel.com/apps/record-viewer/c968d70d-b6f8-44e1-8238-c7fb4b9314e1,"['HW.ERR', 'HW', 'HW.CFG.ERR', 'HW.CORR']"
bec8bb66,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/bec8bb66-45d1-46fe-938e-3d5ece305f61,ba05wvaw0278,PostTest,f346dd46-7f14-4a35-862a-8ed276a4aba6,CI_GNR_D_DF,bec8bb66-45d1-46fe-938e-3d5ece305f61,NA,https://axonsv.app.intel.com/apps/record-viewer/f346dd46-7f14-4a35-862a-8ed276a4aba6,"['HW.CORR', 'HW.CFG.ERR', 'HW.ERR', 'HW']"
5942313e,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/5942313e-1806-4e66-80da-f3f1f9b972f4,ba05wvaw0289,RebootStation,2ca9a50e-8813-45f0-9008-8cad211c7635,DefaultFlowBasicTest,5942313e-1806-4e66-80da-f3f1f9b972f4,NA,https://axonsv.app.intel.com/apps/record-viewer/2ca9a50e-8813-45f0-9008-8cad211c7635,"['HW.ERR', 'HW', 'HW.CFG.ERR', 'HW.CORR']"
edf533b0,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/edf533b0-a38b-4eec-851f-491f2f414199,ba05wvaw0241,PostTest,893fa4af-4dbb-4d6e-be56-81977c347f54,DefaultFlowBasicTest,edf533b0-a38b-4eec-851f-491f2f414199,NA,https://axonsv.app.intel.com/apps/record-viewer/893fa4af-4dbb-4d6e-be56-81977c347f54,"['HW.ERR', 'HW', 'HW.CFG.ERR', 'HW.CORR']"
97c9cef2,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/97c9cef2-dc84-4be6-93a0-95aee78aa401,ba05wvaw0239,PostTest,,DefaultFlowBasicTest,97c9cef2-dc84-4be6-93a0-95aee78aa401,NA,,[]
0e44e044,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/0e44e044-95f8-4758-b673-d39f70cb983d,ba05wvaw0232,PostTest,f84db308-0cee-4168-8a9c-b99b3a088fb9,DefaultFlowBasicTest,0e44e044-95f8-4758-b673-d39f70cb983d,NA,https://axonsv.app.intel.com/apps/record-viewer/f84db308-0cee-4168-8a9c-b99b3a088fb9,"['HW.CORR', 'HW.ERR', 'HW.CFG.ERR', 'HW']"
ac79039c,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/ac79039c-c30c-4e34-819d-52abcf006320,ba05wvaw0232,PostTest,d30cfa74-98d9-40b2-b3f4-c2d23d090416,DefaultFlowBasicTest,ac79039c-c30c-4e34-819d-52abcf006320,NA,https://axonsv.app.intel.com/apps/record-viewer/d30cfa74-98d9-40b2-b3f4-c2d23d090416,"['HW.CORR', 'HW.ERR', 'HW.CFG.ERR', 'HW']"
49278b61,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/49278b61-6fb0-4f41-a399-0d37169502ee,ba05wvaw0241,PostTest,fe41966d-c786-4c57-9fa6-bb7a80217f72,DefaultFlowBasicTest,49278b61-6fb0-4f41-a399-0d37169502ee,NA,https://axonsv.app.intel.com/apps/record-viewer/fe41966d-c786-4c57-9fa6-bb7a80217f72,"['HW.CORR', 'HW', 'HW.ERR', 'HW.CFG.ERR']"
9c3a042a,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/9c3a042a-40ee-4544-b976-481c18e8148b,ba05wvaw0239,PostTest,,DefaultFlowBasicTest,9c3a042a-40ee-4544-b976-481c18e8148b,NA,,[]
15bd5013,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/15bd5013-2205-4859-bc8d-1f55cf7588e8,ba05wvaw0278,PostTest,afc7851b-57ea-43f1-8ae5-ef79d103d921,CI_GNR_D_DF,15bd5013-2205-4859-bc8d-1f55cf7588e8,NA,https://axonsv.app.intel.com/apps/record-viewer/afc7851b-57ea-43f1-8ae5-ef79d103d921,"['HW.ERR', 'HW', 'HW.CFG.ERR', 'HW.CORR']"
49c23b91,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/49c23b91-35c1-4319-b0c9-84b2227bb125,ba05wvaw0232,PostTest,1c2bb1fb-9eda-cd13-0c49-609c692b5379,DefaultFlowBasicTest,49c23b91-35c1-4319-b0c9-84b2227bb125,NA,https://axonsv.app.intel.com/apps/record-viewer/1c2bb1fb-9eda-cd13-0c49-609c692b5379,"['HW.MCE', 'HW.CORR', 'HW.CFG.ERR', 'HW.ERR', 'HW', 'HW.MCE.IIO']"
a7d33fc3,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/a7d33fc3-b09a-4f33-9cd9-51795c7a9cb8,ba05wvaw0241,PostTest,79c2a123-8e87-0d95-1f5b-4b78efd323bc,DefaultFlowBasicTest,a7d33fc3-b09a-4f33-9cd9-51795c7a9cb8,NA,https://axonsv.app.intel.com/apps/record-viewer/79c2a123-8e87-0d95-1f5b-4b78efd323bc,"['HW.CORR', 'HW.CFG.ERR', 'HW.MCE.IIO', 'HW', 'HW.MCE', 'HW.ERR']"
07c7e6ac,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/07c7e6ac-7855-4944-8318-3b2eee66e5cd,ba05wvaw0239,PostTest,,DefaultFlowBasicTest,07c7e6ac-7855-4944-8318-3b2eee66e5cd,NA,,[]
c267bc7f,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/c267bc7f-f751-4394-95a2-0096861166eb,ba05wvaw0232,Test,36c4fba1-cfcd-4d1e-b427-847a88b4bb8c,DefaultFlowBasicTest,c267bc7f-f751-4394-95a2-0096861166eb,NA,https://axonsv.app.intel.com/apps/record-viewer/36c4fba1-cfcd-4d1e-b427-847a88b4bb8c,"['HW.CORR', 'HW.ERR', 'HW.CFG.ERR', 'HW']"
4a7c0883,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/4a7c0883-fdee-42b0-90aa-f4ccc7beea13,ba05wvaw0278,PostTest,fe63481e-3116-439f-9fb9-7f116a6589d5,CI_GNR_D_DF,4a7c0883-fdee-42b0-90aa-f4ccc7beea13,NA,https://axonsv.app.intel.com/apps/record-viewer/fe63481e-3116-439f-9fb9-7f116a6589d5,"['HW.CORR', 'HW', 'HW.ERR', 'HW.CFG.ERR']"
405dd8a5,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/405dd8a5-9695-4511-801d-dd0c240556f6,ba05wvaw0232,Test,4d0cb93e-7c69-409c-9306-8a0cbeb7362f,DefaultFlowBasicTest,405dd8a5-9695-4511-801d-dd0c240556f6,NA,https://axonsv.app.intel.com/apps/record-viewer/4d0cb93e-7c69-409c-9306-8a0cbeb7362f,"['HW.CORR', 'HW.CFG.ERR', 'HW', 'HW.ERR']"
545aaa30,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/545aaa30-ec31-4448-adb5-e17c57fcc82c,ba05wvaw0239,PostTest,,DefaultFlowBasicTest,545aaa30-ec31-4448-adb5-e17c57fcc82c,NA,,[]
7ec90b96,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/7ec90b96-1707-4dc2-8701-7c8130c37ce3,ba05wvaw0241,PostTest,0a5eb786-aaa5-473c-8b6b-f1f83e49b4b2,DefaultFlowBasicTest,7ec90b96-1707-4dc2-8701-7c8130c37ce3,NA,https://axonsv.app.intel.com/apps/record-viewer/0a5eb786-aaa5-473c-8b6b-f1f83e49b4b2,"['HW.CORR', 'HW.ERR', 'HW.CFG.ERR', 'HW']"
8da1883a,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/8da1883a-5c76-4cab-a7c0-d88f67762bbf,ba05wvaw0232,PostTest,f174b823-9ece-4cb4-ac08-4d0ec512bb1a,DefaultFlowBasicTest,8da1883a-5c76-4cab-a7c0-d88f67762bbf,NA,https://axonsv.app.intel.com/apps/record-viewer/f174b823-9ece-4cb4-ac08-4d0ec512bb1a,"['HW.CORR', 'HW.ERR', 'HW.CFG.ERR', 'HW']"
8d4c8ed4,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/8d4c8ed4-d108-4a3c-bce2-420113823bb4,ba05wvaw0239,PostTest,,DefaultFlowBasicTest,8d4c8ed4-d108-4a3c-bce2-420113823bb4,NA,,[]
7509ff77,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/7509ff77-cb4e-47dd-8831-ef8296b7bb82,ba05wvaw0241,PostTest,69ae6deb-2630-41d5-9027-30095b65829a,DefaultFlowBasicTest,7509ff77-cb4e-47dd-8831-ef8296b7bb82,NA,https://axonsv.app.intel.com/apps/record-viewer/69ae6deb-2630-41d5-9027-30095b65829a,"['HW.CORR', 'HW.CFG.ERR', 'HW.ERR', 'HW']"
25e8e1f8,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/25e8e1f8-b269-4fb6-b3d5-4626d168cde2,ba05wvaw0278,PostTest,e695f27e-3ccf-4b52-9130-7d0fac4a2c66,CI_GNR_D_DF,25e8e1f8-b269-4fb6-b3d5-4626d168cde2,NA,https://axonsv.app.intel.com/apps/record-viewer/e695f27e-3ccf-4b52-9130-7d0fac4a2c66,"['HW.CORR', 'HW', 'HW.ERR', 'HW.CFG.ERR']"
6a25e779,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/6a25e779-3b5f-451a-ac96-47b18fe36d3f,ba05wvaw0232,PostTest,dca11c45-e4ed-44f0-ad22-be54e4a574c5,DefaultFlowBasicTest,6a25e779-3b5f-451a-ac96-47b18fe36d3f,NA,https://axonsv.app.intel.com/apps/record-viewer/dca11c45-e4ed-44f0-ad22-be54e4a574c5,"['HW.CORR', 'HW.CFG.ERR', 'HW', 'HW.ERR']"
3b34197d,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/3b34197d-46c7-439b-8492-441e9e56fda9,ba05wvaw0239,PostTest,,DefaultFlowBasicTest,3b34197d-46c7-439b-8492-441e9e56fda9,NA,,[]
fd014dba,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/fd014dba-5f45-4cdb-bcdd-5ba240945657,ba05wvaw0241,PostTest,5da71aa5-b37d-40b6-a5a9-4d3803b60551,DefaultFlowBasicTest,fd014dba-5f45-4cdb-bcdd-5ba240945657,NA,https://axonsv.app.intel.com/apps/record-viewer/5da71aa5-b37d-40b6-a5a9-4d3803b60551,"['HW.CORR', 'HW.CFG.ERR', 'HW.ERR', 'HW']"
3945481b,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/3945481b-c0cd-4b1d-9518-e9d83fcd86ba,ba05wvaw0232,PostTest,063a9f39-dde9-441b-be43-d2e955fd4251,DefaultFlowBasicTest,3945481b-c0cd-4b1d-9518-e9d83fcd86ba,NA,https://axonsv.app.intel.com/apps/record-viewer/063a9f39-dde9-441b-be43-d2e955fd4251,"['HW.ERR', 'HW', 'HW.CFG.ERR', 'HW.CORR']"
bff1a2ca,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/bff1a2ca-af86-47dc-aa4b-290e011ba5d7,ba05wvaw0232,PostTest,a1845320-ff12-4bc6-a5a9-c2bb033daac1,DefaultFlowBasicTest,bff1a2ca-af86-47dc-aa4b-290e011ba5d7,NA,https://axonsv.app.intel.com/apps/record-viewer/a1845320-ff12-4bc6-a5a9-c2bb033daac1,"['HW.CORR', 'HW.CFG.ERR', 'HW', 'HW.ERR']"
3b18a823,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/3b18a823-03d8-4be0-907d-c11a191207b5,ba05wvaw0278,PostTest,ec253af1-73ae-48d2-ba66-bc32cc43b426,CI_GNR_D_DF,3b18a823-03d8-4be0-907d-c11a191207b5,NA,https://axonsv.app.intel.com/apps/record-viewer/ec253af1-73ae-48d2-ba66-bc32cc43b426,"['HW.CORR', 'HW.CFG.ERR', 'HW.ERR', 'HW']"
2daef1a8,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/2daef1a8-b94e-4837-a4b0-fd345879a504,ba05wvaw0241,PostTest,1d9ffbda-babe-4fa8-b46e-850ec70443d0,DefaultFlowBasicTest,2daef1a8-b94e-4837-a4b0-fd345879a504,NA,https://axonsv.app.intel.com/apps/record-viewer/1d9ffbda-babe-4fa8-b46e-850ec70443d0,"['HW.CORR', 'HW.CFG.ERR', 'HW', 'HW.ERR']"
216b1011,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/216b1011-8083-4dd5-ba9f-1c9af106b9b7,ba05wvaw0239,PostTest,,DefaultFlowBasicTest,216b1011-8083-4dd5-ba9f-1c9af106b9b7,NA,,[]
edc9a46e,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/edc9a46e-4501-4c9d-9b19-83163b9b9a13,ba05wvaw0232,PostTest,e851ecd9-424c-4a06-97d9-c52ae655cef4,DefaultFlowBasicTest,edc9a46e-4501-4c9d-9b19-83163b9b9a13,NA,https://axonsv.app.intel.com/apps/record-viewer/e851ecd9-424c-4a06-97d9-c52ae655cef4,"['HW.CORR', 'HW.CFG.ERR', 'HW', 'HW.ERR']"
